type,glon,glat,degx,degy,imgx,imgy,rx,ry,angle,qglon,gqlat,qdegx,qdegy,potential_duplicate,pixel_scale,zooniverse_id,img_url,cat_id
bowshock,-73.87049993,-0.056234796,0.0114375,0.01190625,92.26630783,16.18557612,61,63.5,0,0.000960688,0.001676886,,0.002537839,FALSE,0.0001875,AMW0000pay,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4198000.jpg,MWP2G286130-000056BW
bowshock,-95.00765995,0.280439583,0.042256944,0.048715278,97.375924,276.4166667,67.61111111,77.94444444,0,0.003391021,0.004061668,,0.005882651,FALSE,0.000625,AMW0000t6i,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4b99300.jpg,MWP2G264992+000280BW
bowshock,-77.9608237,-1.005309375,0.023046875,0.033203125,252.1979179,283.375,36.875,53.125,0,0.003310351,0.003665264,,0.00794925,FALSE,0.000625,AMW0000u2g,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4379800.jpg,MWP2G282039-001005BW
bowshock,-68.04460625,-1.0966375,0.039140625,0.035429688,386.25,29.5,62.625,56.6875,0,0.004265204,0.003475841,,0.007198046,FALSE,0.000625,AMW0000ukz,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4d29a00.jpg,MWP2G291955-001097BW
bowshock,-75.65730285,-0.279315327,0.006683036,0.006642857,421.8818774,205.9484122,35.64285714,35.42857143,0,0.000692574,0.001023241,,0.001882352,TRUE,0.0001875,AMW0000os3,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4727d00.jpg,MWP2G284343-000279BW
bowshock,-77.81756468,-0.001781043,0.041381579,0.052105263,296.6117472,163.9848341,33.10526316,41.68421012,0,0.010024151,0.009347744,,0.020882362,FALSE,0.00125,AMW0000v5l,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4b89d00.jpg,MWP2G282182-000002BW
bowshock,6.706435722,-1.496849994,0.075933925,0.091760717,677.4114227,280.0399955,60.74714007,73.4085737,0,0.008081396,0.010784119,,0.01200467,FALSE,0.00125,AMW0000fke,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4cd4e00.jpg,MWP2G006706-001497BW
bowshock,-77.83057604,-0.014519444,0.016664063,0.027169271,412.6722221,193.7037036,88.875,144.9027778,0,0.001970501,0.002484167,,0.003106655,FALSE,0.0001875,AMW0000o3r,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4067a00.jpg,MWP2G282169-000015BW
bowshock,-75.656775,-0.279521875,0.007420313,0.00725625,19.06666641,7.05,39.575,38.7,0,0.000994904,0.001204112,,0.001893511,FALSE,0.0001875,AMW0000ora,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4557d00.jpg,MWP2G284343-000280BW
bowshock,-77.82398592,-0.010284256,0.02763364,0.03516397,203.4974677,141.5748095,44.2138241,56.26235199,0,0.004042575,0.00628712,,0.006112243,FALSE,0.000625,AMW0000u2l,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f43c9800.jpg,MWP2G282176-000010BW
bowshock,-95.71499167,1.435227734,0.011285156,0.009873047,596.2222528,61.71875,60.1875,52.65625,0,0.000798413,0.001423752,,0.002826987,FALSE,0.0001875,AMW0000ilx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4345e00.jpg,MWP2G264285+001435BW
bowshock,-68.74312708,-0.9882,0.021666667,0.021197917,303.8833338,56,34.66666667,33.91666667,0,0.002044428,0.002683986,,0.004003986,FALSE,0.000625,AMW0000ujg,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f49b9a00.jpg,MWP2G291257-000988BW
bowshock,-77.81978009,-0.005706614,0.037728177,0.044923942,613.2640686,42.00529117,30.18254162,35.93915376,0,0.007476007,0.008840815,,0.016674215,FALSE,0.00125,AMW0000v5p,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4bc9d00.jpg,MWP2G282180-000006BW
bowshock,-77.82987056,-0.01636007,0.019192361,0.025113889,8.909662882,3.520370738,102.3592601,133.940741,0,0.001633485,0.001567055,,0.00343092,FALSE,0.0001875,AMW0000o2x,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4e87900.jpg,MWP2G282170-000016BW
bowshock,-76.68319554,-1.129025893,0.006696429,0.009790179,693.3095245,137.7380954,35.71428571,52.21428571,0,0.00071349,0.00132219,,0.001042351,FALSE,0.0001875,AMW0000ohk,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4f77b00.jpg,MWP2G283317-001129BW
bowshock,-75.9180267,-0.427305114,0.010653409,0.010892045,212.4090909,195.2272727,56.81818182,58.09090909,0,0.002083008,0.000899041,,0.003228546,FALSE,0.0001875,AMW0000oot,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4fc7c00.jpg,MWP2G284082-000427BW
bowshock,-96.99952682,0.653422396,0.01065625,0.012791667,647.0763931,31.34722233,56.83333588,68.22222233,0,0.001623413,0.000562968,,0.002261983,FALSE,0.0001875,AMW0000i7z,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f43e5c00.jpg,MWP2G263000+000653BW
bowshock,-72.00954596,0.392462375,0.009003124,0.007346875,567.1784503,23.13400173,48.0166626,39.18333308,0,0.000625513,0.000501815,,0.001824652,FALSE,0.0001875,AMW0000pvu,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4098300.jpg,MWP2G287990+000392BW
bowshock,6.088743667,-1.426845559,0.071771793,0.051081415,412.8901329,37.83289433,114.8348694,81.73026371,0,0.002641726,0.005198247,,0.005209547,FALSE,0.000625,AMW0000do1,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4304500.jpg,MWP2G006089-001427BW
bowshock,-77.82498678,-0.009816477,0.027446401,0.037210985,434.8588545,90.58636366,43.91424191,59.53757546,0,0.005220745,0.005944567,,0.009868725,FALSE,0.000625,AMW0000u2u,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4459800.jpg,MWP2G282175-000010BW
bowshock,-77.82307992,-0.008794103,0.030863781,0.034963141,602.0478641,339.1905645,49.38205034,55.94102517,0,0.004415024,0.007123482,,0.006282526,FALSE,0.000625,AMW0000u31,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f44c9800.jpg,MWP2G282177-000009BW
bowshock,-66.0325151,0.166675,0.0104375,0.008875,289.6805547,227.3333333,55.66666667,47.33333333,0,0.000648616,0.000988529,,0.001479548,FALSE,0.0001875,AMW0000rq4,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f45b8c00.jpg,MWP2G293967+000167BW
bowshock,-96.2457625,-0.1453875,0.030034722,0.036006944,708.0999993,107.5,48.05555556,57.61111111,0,0.003465793,0.003673837,,0.007215939,FALSE,0.000625,AMW0000t4o,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4779300.jpg,MWP2G263754-000145BW
bowshock,-76.95000357,-0.785615179,0.00975,0.013901786,516.2857143,306.2142857,52,74.14285714,0,0.001199191,0.000957379,,0.001809573,FALSE,0.0001875,AMW0000oe3,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f47a7b00.jpg,MWP2G283050-000786BW
bowshock,10.63105347,-0.309390476,0.02390625,0.01890625,505.1944427,169.9047623,38.25,30.25,0,0.004270963,0.004201633,,0.005014627,FALSE,0.000625,AMW00022i5,http://www.milkywayproject.org/subjects/standard/530638c1d27ff4048d00b327.jpg,MWP2G010631-000309BW
bowshock,-95.46212452,-0.380230288,0.020004808,0.017920673,47.59743558,144.1615383,106.6923077,95.57692308,0,0.001816325,0.001532653,,0.002372278,FALSE,0.0001875,AMW0000inr,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4765e00.jpg,MWP2G264538-000380BW
bowshock,-65.48100859,-1.625755469,0.011390625,0.011296875,548.3125,186.9624996,60.75,60.25,0,0.000850357,0.001518252,,0.00212132,FALSE,0.0001875,AMW0000rzx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4bc8d00.jpg,MWP2G294519-001626BW
bowshock,-90.66329515,-1.116369005,0.014946429,0.015415179,453.840817,270.2346938,79.71428571,82.21428571,0,0.000881209,0.001153591,,0.001937896,FALSE,0.0001875,AMW0000k6w,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4376600.jpg,MWP2G269337-001116BW
bowshock,-73.74787639,0.276880556,0.049722222,0.052291667,240.8611111,341.0555556,39.77777778,41.83333333,0,0.006683735,0.009324226,,0.014344397,FALSE,0.00125,AMW0000v74,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4ef9d00.jpg,MWP2G286252+000277BW
bowshock,-73.75932511,0.270796154,0.03038461,0.042003206,500.0401764,291.8461537,48.61537679,67.20512899,0,0.006198148,0.003840363,,0.009432094,FALSE,0.000625,AMW0000uak,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f45b9900.jpg,MWP2G286241+000271BW
bowshock,-73.90847187,-0.413778125,0.012621876,0.010140625,694.7833328,123.0833333,67.31667074,54.08333333,0,0.000820335,0.001223122,,0.002541588,FALSE,0.0001875,AMW0000pbw,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f43b8000.jpg,MWP2G286092-000414BW
bowshock,-70.32124092,0.151741964,0.007235119,0.007279018,362.8849226,106.9761908,38.58730207,38.82142857,0,0.001094255,0.000967499,,0.002294514,FALSE,0.0001875,AMW0000qdj,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4868500.jpg,MWP2G289679+000152BW
bowshock,-70.751875,0.376170833,0.008515625,0.0093125,259.600001,110.0222219,45.41666667,49.66666667,0,0.000730921,0.000995341,,0.001255923,FALSE,0.0001875,AMW0000q8r,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4da8400.jpg,MWP2G289248+000376BW
bowshock,-65.3358266,-2.321998077,0.086923077,0.054423077,626.101282,175.0384615,69.53846154,43.53846154,0,0.005080482,0.014361332,,0.016212821,FALSE,0.00125,AMW0000vb4,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f47f9e00.jpg,MWP2G294664-002322BW
bowshock,-96.23542219,-0.397975,0.006703125,0.005625,571.8516632,38.8,35.75,30,0,0.000986624,0.001174078,,0.002378287,FALSE,0.0001875,AMW0000igi,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4715d00.jpg,MWP2G263765-000398BW
bowshock,-68.78228661,-0.784018452,0.0095625,0.010052083,555.1285714,97.69841268,51,53.61111111,0,0.00104736,0.001068278,,0.001769354,FALSE,0.0001875,AMW0000quv,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4f68700.jpg,MWP2G291218-000784BW
bowshock,5.887711607,-1.319048214,0.013674107,0.023611607,48.47142901,217.8571429,72.92857143,125.9285714,0,0.000978351,0.001600234,,0.001842236,FALSE,0.0001875,AMW00003sc,http://www.milkywayproject.org/subjects/standard/529e522d4d696359f42b1300.jpg,MWP2G005888-001319BW
bowshock,-74.58421526,0.058080873,0.011185377,0.009753394,298.7480602,6.502010563,59.65534363,52.01810341,0,0.001186387,0.002152548,,0.003171276,FALSE,0.0001875,AMW0000p3g,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f40b7f00.jpg,MWP2G285416+000058BW
bowshock,35.14485966,-0.755092045,0.013653409,0.012434659,277.0151506,10.09090909,72.81818182,66.31818182,0,0.000891186,0.001692207,,0.002026073,FALSE,0.0001875,AMW0001sqk,http://www.milkywayproject.org/subjects/standard/530637f3d27ff4048d005045.jpg,MWP2G035145-000755BW
bowshock,53.919675,-0.06745,0.008453125,0.00971875,544.6666667,142.6666667,45.08333333,51.83333333,0,0.001033237,0.001092767,,0.002119386,FALSE,0.0001875,AMW0001yrx,http://www.milkywayproject.org/subjects/standard/53063875d27ff4048d008d67.jpg,MWP2G053920-000067BW
bowshock,30.38939028,0.119018749,0.022083333,0.02,91.85555522,284.450001,35.33333333,32,0,0.00316814,0.003155075,,0.00400683,FALSE,0.000625,AMW00023i0,http://www.milkywayproject.org/subjects/standard/530638d6d27ff4048d00bd3d.jpg,MWP2G030389+000119BW
bowshock,30.38735939,0.118426384,0.017890625,0.016015625,265.3449688,135.637785,28.625,25.625,0,0.005344308,0.003487096,,0.007222836,FALSE,0.000625,AMW00023i9,http://www.milkywayproject.org/subjects/standard/530638d6d27ff4048d00bd4f.jpg,MWP2G030387+000118BW
bowshock,35.15137812,-0.753922222,0.02265625,0.019375,72.67500051,281.1555557,36.25,31,0,0.002859459,0.003559415,,0.005146297,FALSE,0.000625,AMW00023qp,http://www.milkywayproject.org/subjects/standard/530638dbd27ff4048d00bfaf.jpg,MWP2G035151-000754BW
bowshock,35.1503131,-0.750907143,0.0253125,0.0221875,244.6190469,126.5714286,40.5,35.5,0,0.001229368,0.002719471,,0.005213539,FALSE,0.000625,AMW00023qy,http://www.milkywayproject.org/subjects/standard/530638dbd27ff4048d00bfc1.jpg,MWP2G035150-000751BW
bowshock,35.14904628,-0.753491667,0.02125,0.018333333,476.4059518,80.46666718,34,29.33333333,0,0.001406829,0.003960833,,0.002285028,FALSE,0.000625,AMW00023r7,http://www.milkywayproject.org/subjects/standard/530638dbd27ff4048d00bfd3.jpg,MWP2G035149-000753BW
bowshock,41.15916885,-0.5335125,0.0340625,0.0465,315.2249197,189.3699997,27.25,37.2,0,0.009176331,0.007037343,,0.015110128,FALSE,0.00125,AMW00025mk,http://www.milkywayproject.org/subjects/standard/53063903d27ff4048d00d2c5.jpg,MWP2G041159-000534BW
bowshock,9.997425,-0.021585,0.013165625,0.022103125,-3.33333079,98.05333344,70.21666718,117.8833338,0,0.001204986,0.000794759,,0.000925834,FALSE,0.0001875,AMW0002rqi,http://www.milkywayproject.org/subjects/standard/53063ad0d27ff4048d01b2a5.jpg,MWP2G009997-000022BW
bowshock,0.212688394,0.00270625,0.006969643,0.009621428,581.9285627,168.5,37.17143032,51.31428528,0,0.000918247,0.000837325,,0.001902684,FALSE,0.0001875,AMW0002w6q,http://www.milkywayproject.org/subjects/standard/53063b2dd27ff4048d01dfb9.jpg,MWP2G000213+000003BW
bowshock,-4.19150357,0.121978571,0.022410714,0.034776786,221.2857121,199.7142857,35.85714286,55.64285714,0,0.002805878,0.003175104,,0.005690345,FALSE,0.000625,AMW00031ca,http://www.milkywayproject.org/subjects/standard/53063b97d27ff4048d0213e9.jpg,MWP2G355808+000122BW
